sensor_index,last_modified,date_created,last_seen,location_type,rssi,uptime,latency,altitude,NAME,geometry,
98041,1625186338,1611267304,1708525169,0,-60,837.18,386,1369,"Medford, OR",c(-122.87259, 42.329105)
98051,1618690822,1611267340,1708525153,0,-77,967.1,333,6065,"Denver-Aurora-Centennial, CO",c(-104.60707, 39.540936)
98061,1621890178,1611267488,1708525166,0,-76,379.62,233,271,"San Jose-Sunnyvale-Santa Clara, CA",c(-121.99693, 37.286053)
98065,1621010823,1611267603,1708525201,0,-74,148.52,322,595,"Santa Maria-Santa Barbara, CA",c(-120.41307, 34.853096)
98071,1665200689,1611267622,1708525184,0,-60,52.03,318,3352,"Sacramento-Roseville-Folsom, CA",c(-120.65515, 38.743412)
98085,1622153559,1611267739,1708525147,0,-44,306.22,369,2110,"Sacramento-Roseville-Folsom, CA",c(-120.74951, 38.656475)
98089,1621699334,1611267751,1708525181,0,-55,271.3,329,474,"Santa Rosa-Petaluma, CA",c(-122.883995, 38.360626)
98095,1619825422,1611267773,1708518952,0,-57,30.23,299,102,"San Francisco-Oakland-Fremont, CA",c(-122.4828, 37.712944)
98099,1627063188,1611267834,1708525199,0,-63,90,231,553,"San Francisco-Oakland-Fremont, CA",c(-122.22658, 37.83043)
98105,1620919822,1611267847,1708525146,0,-71,491.35,471,365,"Seattle-Tacoma-Bellevue, WA",c(-122.52276, 47.276592)
98109,1618592039,1611267858,1708525213,0,-59,915.83,233,1949,"Wenatchee-East Wenatchee, WA",c(-120.63904, 47.796173)
98127,1681284817,1611686031,1708525176,1,-50,89.9,270,4415,"Salt Lake City-Murray, UT",c(-111.89826, 40.524582)
98149,1611858256,1611857853,1708525191,0,-59,248.48,191,251,"Seattle-Tacoma-Bellevue, WA",c(-122.29675, 47.6989)
98157,1622671905,1611942115,1708525134,0,-56,256.27,235,191,"Portland-Vancouver-Hillsboro, OR-WA",c(-122.67075, 45.55209)
98159,1636307870,1611942119,1708525177,0,-56,882.95,240,818,"Los Angeles-Long Beach-Anaheim, CA",c(-118.50225, 34.2283)
98167,1628344603,1611942135,1708525144,0,-75,301.28,7143,2413,"Santa Cruz-Watsonville, CA",c(-122.02993, 37.179832)
98169,1617929923,1611942136,1708525040,0,-76,50.43,192,2291,"Wenatchee-East Wenatchee, WA",c(-120.62079, 47.75705)
98173,1621358247,1611942148,1708525092,0,-72,358.63,224,1790,"Riverside-San Bernardino-Ontario, CA",c(-117.40002, 34.18783)
98179,1620944654,1611942164,1708525141,0,-58,1075.88,185,508,"Los Angeles-Long Beach-Anaheim, CA",c(-118.20404, 34.10715)
98181,1618013124,1611942168,1708525101,0,-52,391.85,479,83,"Santa Rosa-Petaluma, CA",c(-122.4455, 38.283707)
98187,1623045742,1611942202,1708525172,0,-48,279.95,545,155,"San Jose-Sunnyvale-Santa Clara, CA",c(-122.07236, 37.37064)
98189,1619058025,1611942208,1708525171,0,-65,3.77,327,205,"Portland-Vancouver-Hillsboro, OR-WA",c(-122.67445, 45.557037)
98195,1641692656,1611943209,1708525147,0,-66,92.5,322,45,"Sacramento-Roseville-Folsom, CA",c(-121.71699, 38.55418)
98197,1690054472,1611943211,1708525134,0,-67,3.5,319,768,"San Francisco-Oakland-Fremont, CA",c(-122.18247, 37.86443)
98199,1619397073,1611943221,1708525171,0,-66,7.53,483,6850,"Sacramento-Roseville-Folsom, CA",c(-120.20991, 39.147068)
98207,1700167336,1611943239,1708525103,0,-66,718.38,229,22,"Santa Maria-Santa Barbara, CA",c(-119.51812, 34.395466)
98209,1618381028,1611943245,1708525133,0,-61,252.73,304,34,"Salinas, CA",c(-121.72451, 36.779118)
98243,1612295253,1612196197,1708525178,0,-62,306.65,335,5297,"Fresno, CA",c(-119.33698, 37.0808)
98249,1623449282,1612199641,1708525187,0,-51,271.95,348,7,"Sacramento-Roseville-Folsom, CA",c(-121.53645, 38.488186)
98305,1629308031,1612202348,1708525146,1,-72,398.25,2062,17,"Sacramento-Roseville-Folsom, CA",c(-121.49325, 38.568295)
98379,1615186438,1612203921,1708525172,0,-63,182.9,332,1835,"Sacramento-Roseville-Folsom, CA",c(-120.84521, 38.81637)
98399,1629221216,1612203983,1708525137,0,-75,43.07,270,3893,"Bend, OR",c(-121.33226, 44.08597)
98489,1647443922,1612207254,1708525196,0,-62,105.07,296,227,"Portland-Vancouver-Hillsboro, OR-WA",c(-122.85594, 45.57502)
98509,1629004378,1612211024,1708525144,0,-83,88.53,253,8,"San Jose-Sunnyvale-Santa Clara, CA",c(-122.10709, 37.424267)
98551,1653415610,1612212056,1708525104,0,-76,35.37,255,6679,"Bozeman, MT",c(-111.09938, 44.658337)
98583,1634763482,1612213467,1708525130,0,-73,101.17,242,1910,"Riverside-San Bernardino-Ontario, CA",c(-116.76132, 34.84245)
98611,1624057217,1612213677,1708525156,0,-58,975.17,356,1862,"Riverside-San Bernardino-Ontario, CA",c(-116.73397, 34.895973)
98613,1627349578,1612213827,1708525119,0,-75,273.53,1014,1884,"Riverside-San Bernardino-Ontario, CA",c(-116.75543, 34.883217)
98627,1619985566,1612214163,1708525102,0,-67,407.63,436,77,"Santa Cruz-Watsonville, CA",c(-122.03938, 36.966537)
98641,1617935447,1612214226,1708525190,0,-88,107.77,542,6,"San Francisco-Oakland-Fremont, CA",c(-122.25811, 37.55097)
98643,1629222583,1612214236,1708525144,0,-62,956.7,424,957,"Los Angeles-Long Beach-Anaheim, CA",c(-118.42416, 34.255367)
98677,1629311252,1612216478,1708525153,1,-78,298.47,2025,17,"Sacramento-Roseville-Folsom, CA",c(-121.49365, 38.56845)
98683,1629309068,1612216829,1708525169,1,-68,398.25,2135,16,"Sacramento-Roseville-Folsom, CA",c(-121.49336, 38.568512)
98701,1614060269,1612323574,1708525157,0,-61,261.07,259,139,"Santa Rosa-Petaluma, CA",c(-122.63993, 38.219193)
98705,1635784678,1612374084,1708525169,0,-92,844.88,245,342,"Visalia, CA",c(-119.28569, 36.48861)
98725,1696960670,1612374436,1708525163,0,-75,1013.13,198,89,"Los Angeles-Long Beach-Anaheim, CA",c(-118.25733, 33.864075)
98745,1614891270,1612374481,1708525177,0,-78,57.58,257,936,"Salinas, CA",c(-121.72311, 36.488358)
98793,1614810404,1612377375,1708525212,0,-74,74.6,309,1186,"Phoenix-Mesa-Chandler, AZ",c(-112.19691, 33.5872)
98795,1641232572,1612377379,1708525138,1,-50,175.95,238,841,"San Jose-Sunnyvale-Santa Clara, CA",c(-121.68381, 37.09288)
98799,1616079299,1612377403,1708525153,0,-37,307.05,1602,3700,"Helena, MT",c(-111.90978, 47.09284)
98813,1619220705,1612377463,1708525144,0,-76,12.4,234,151,"Portland-Vancouver-Hillsboro, OR-WA",c(-122.63272, 45.51463)
98865,1620943479,1612383863,1708525179,0,-72,88.25,502,99,"San Jose-Sunnyvale-Santa Clara, CA",c(-121.869286, 37.337883)
98879,1616193285,1612383988,1708525130,0,-65,667.12,263,2339,"Las Vegas-Henderson-North Las Vegas, NV",c(-115.23501, 36.283974)
98885,1616107652,1612384199,1708525190,0,-90,112.25,282,424,"San Jose-Sunnyvale-Santa Clara, CA",c(-121.97187, 37.220726)
98897,1693505807,1612384319,1708525128,1,-60,457.88,328,1960,"Medford, OR",c(-122.709946, 42.19414)
99139,1629324881,1612478854,1708525123,0,-88,444.3,940,844,"Los Angeles-Long Beach-Anaheim, CA",c(-118.37013, 34.227432)
99159,1626717682,1612542575,1708525167,0,-67,842.68,423,609,"Dallas-Fort Worth-Arlington, TX",c(-97.04825, 32.4871)
99163,1623007325,1612542582,1708525178,0,-55,497.22,2066,772,"Dallas-Fort Worth-Arlington, TX",c(-97.00183, 32.48389)
99179,1619312952,1612542639,1708139489,0,-68,25.93,1171,6052,"Santa Fe, NM",c(-105.945625, 35.395443)
99187,1630122068,1612542678,1708525172,0,-62,16.03,264,757,"Dallas-Fort Worth-Arlington, TX",c(-96.99008, 32.473907)
99279,1637346143,1612543630,1708525146,0,-77,843.87,233,644,"Dallas-Fort Worth-Arlington, TX",c(-97.1461, 33.094864)
99309,1637119472,1612560228,1708525112,0,-73,61.4,203,712,"Dallas-Fort Worth-Arlington, TX",c(-97.129684, 33.237625)
99315,1701116711,1612807479,1708525157,1,-53,571.48,264,550,"Los Angeles-Long Beach-Anaheim, CA",c(-118.214264, 34.135406)
99345,1630446786,1612891091,1708525188,0,-92,209.75,1282,850,"Los Angeles-Long Beach-Anaheim, CA",c(-118.4006, 34.229027)
99383,1706210464,1612892359,1708525122,0,-57,63.83,229,5111,"Fort Collins-Loveland, CO",c(-105.12203, 40.56029)
99585,1652939725,1612902339,1708525191,0,-60,1135.28,224,740,"Dallas-Fort Worth-Arlington, TX",c(-97.30556, 32.921955)
99593,1623372595,1612902372,1708525102,0,-71,242.5,464,729,"Dallas-Fort Worth-Arlington, TX",c(-96.97078, 32.45916)
99595,1623887999,1612902376,1708525171,0,-58,165.75,228,649,"Dallas-Fort Worth-Arlington, TX",c(-97.149704, 32.636204)
99623,1628444723,1612902814,1708525125,0,-52,542.7,281,3605,"Bend, OR",c(-121.31565, 44.062977)
99687,1616547116,1612903752,1708525110,0,-71,315.65,317,75,"Bremerton-Silverdale-Port Orchard, WA",c(-122.531296, 47.696095)
99689,1616684492,1612903760,1708525159,0,-49,82.25,444,4707,"Reno, NV",c(-119.83784, 39.541294)
99749,1612981276,1612971576,1708525134,1,-71,449.53,1045,832,"San Francisco-Oakland-Fremont, CA",c(-122.25613, 37.88287)
99805,1628632571,1613064197,1708525174,0,-84,13.1,290,1989,"Spokane-Spokane Valley, WA",c(-117.28211, 47.69636)
99809,1628628519,1613064205,1708525165,0,-63,57.43,291,2070,"Spokane-Spokane Valley, WA",c(-117.10594, 47.699894)
99975,1650562534,1613075986,1708525135,0,-74,1130.6,213,82,"Bremerton-Silverdale-Port Orchard, WA",c(-122.56871, 47.853416)
100025,1658020298,1613408980,1708525109,0,-60,762.87,241,1037,"Los Angeles-Long Beach-Anaheim, CA",c(-118.11396, 34.170567)
100061,1640559542,1613762430,1708525121,1,-69,87.43,347,321,"San Francisco-Oakland-Fremont, CA",c(-122.24736, 37.853485)
100077,1629232877,1613762448,1708525192,0,-54,388.18,236,34,"San Francisco-Oakland-Fremont, CA",c(-122.46028, 37.996067)
100097,1704152904,1613762769,1708525184,1,-50,291.17,252,12,"San Francisco-Oakland-Fremont, CA",c(-122.135826, 37.462734)
100111,1641928621,1613762783,1708182003,0,-82,15.07,681,777,"Los Angeles-Long Beach-Anaheim, CA",c(-118.16436, 34.151573)
100117,1629316916,1613762790,1708525150,0,-71,387.38,541,154,"Santa Rosa-Petaluma, CA",c(-122.502106, 38.300385)
100119,1629301646,1613762792,1708525157,0,-72,43.5,273,2007,"San Jose-Sunnyvale-Santa Clara, CA",c(-122.04426, 37.238766)
100125,1626991326,1613762797,1708525169,1,-31,94.25,242,16,"San Francisco-Oakland-Fremont, CA",c(-122.2263, 37.76187)
100175,1630871442,1614022557,1708525113,0,-66,1183.62,263,170,"Santa Rosa-Petaluma, CA",c(-122.86875, 38.62998)
100189,1679501747,1614098154,1708525189,0,-82,1023.73,252,4049,"Missoula, MT",c(-113.47671, 47.168495)
100195,1680799722,1614098173,1708525135,0,-54,1120.1,249,4165,"Missoula, MT",c(-113.45044, 47.1731)
100209,1680805277,1614098235,1708525198,0,-50,659.13,260,4112,"Missoula, MT",c(-113.5443, 47.25432)
100223,1676657533,1614098278,1708525131,0,-89,361.33,299,4011,"Missoula, MT",c(-113.48574, 47.1788)
100227,1680801936,1614098318,1708525147,0,-79,620.35,288,4021,"Missoula, MT",c(-113.47495, 47.162052)
100287,1626994865,1614361145,1708525165,0,-65,1149,564,7324,"Denver-Aurora-Centennial, CO",c(-105.32578, 39.660606)
100289,1626994923,1614361151,1708525157,1,-56,1148.98,284,7446,"Denver-Aurora-Centennial, CO",c(-105.322136, 39.65982)
100295,1615502209,1614618327,1708525132,1,-54,348.9,249,8,"San Francisco-Oakland-Fremont, CA",c(-122.49125, 37.502636)
100297,1615434749,1614621866,1708525150,1,-20,989.58,212,67,"San Francisco-Oakland-Fremont, CA",c(-122.28283, 37.855473)
100301,1624419158,1614624172,1708525125,1,-61,292.43,457,295,"Seattle-Tacoma-Bellevue, WA",c(-122.385124, 47.689213)
100303,1623968486,1614624183,1708525202,1,-70,916.15,518,20,"Mount Vernon-Anacortes, WA",c(-122.33748, 48.410244)
100315,1660169074,1614624229,1708525106,1,-53,339.72,476,172,"Seattle-Tacoma-Bellevue, WA",c(-122.31858, 47.659824)
100331,1628028980,1614624329,1708525198,1,-52,321.25,644,116,"San Francisco-Oakland-Fremont, CA",c(-122.32636, 37.94635)
100347,1624583738,1614625693,1708525141,1,-65,502.27,582,447,"Chico, CA",c(-121.67975, 39.754524)
100349,1621805238,1614625705,1708525191,1,-67,171.77,296,1,"Stockton-Lodi, CA",c(-121.3708, 37.973)
100351,1621562082,1614625718,1708525142,1,-38,335.28,436,103,"Santa Rosa-Petaluma, CA",c(-122.76152, 38.43564)
100355,1621307666,1614625748,1708525219,1,-64,891.7,537,225,"San Francisco-Oakland-Fremont, CA",c(-122.41856, 37.608963)
100359,1660664100,1614625780,1708525176,1,-37,107.55,228,307,"San Francisco-Oakland-Fremont, CA",c(-122.48023, 37.61111)
100369,1665377302,1614625863,1708065725,1,-14,13.47,252,337,"Seattle-Tacoma-Bellevue, WA",c(-122.145065, 47.594696)
100371,1690820041,1614625876,1708525102,1,-52,154.95,304,132,"Santa Rosa-Petaluma, CA",c(-122.68661, 38.344585)
100389,1617486191,1614626448,1708525154,1,-67,818.38,253,26,"San Francisco-Oakland-Fremont, CA",c(-122.51121, 37.775017)
100403,1690500112,1614626527,1708525181,1,-46,401.62,305,107,"Santa Rosa-Petaluma, CA",c(-122.70327, 38.349354)
100405,1624922453,1614626534,1708525186,1,-76,85.8,300,725,"Austin-Round Rock-San Marcos, TX",c(-97.710075, 30.356869)
100423,1627959789,1614629914,1708525217,0,-47,4.13,227,392,"San Jose-Sunnyvale-Santa Clara, CA",c(-122.0671, 37.321228)
100431,1621121285,1614632338,1708525144,1,-45,532.72,238,104,"San Jose-Sunnyvale-Santa Clara, CA",c(-121.90816, 37.325428)
100435,1621829345,1614632360,1708525171,1,-29,28.6,263,59,"San Francisco-Oakland-Fremont, CA",c(-122.31189, 37.90631)
100445,1676120846,1614632420,1708525134,1,-65,171.78,523,53,"San Francisco-Oakland-Fremont, CA",c(-122.51797, 37.976322)
100453,1621655920,1614632453,1708525180,1,-51,84.63,434,169,"San Francisco-Oakland-Fremont, CA",c(-122.459595, 37.66289)
100471,1630275028,1614633538,1708525164,1,-55,139.28,214,204,"San Francisco-Oakland-Fremont, CA",c(-122.283226, 37.89591)
100473,1623967445,1614633550,1708525125,1,-68,183.48,276,17,"Santa Cruz-Watsonville, CA",c(-121.820885, 36.870327)
100475,1623874782,1614633556,1708525194,1,-31,1049.98,268,915,"San Jose-Sunnyvale-Santa Clara, CA",c(-121.6002, 37.14661)
100477,1660262234,1614633564,1708525123,1,-57,14.3,257,208,"Olympia-Lacey-Tumwater, WA",c(-122.817184, 47.00571)
100495,1623874419,1614633700,1708525120,1,-58,1091.9,505,248,"San Francisco-Oakland-Fremont, CA",c(-122.470825, 37.7656)
100499,1624203237,1614633728,1708525152,1,-29,806.8,2203,120,"San Jose-Sunnyvale-Santa Clara, CA",c(-122.10343, 37.38869)
100503,1676349923,1614633934,1708525200,1,-31,76.73,241,146,"Seattle-Tacoma-Bellevue, WA",c(-122.30405, 47.638374)
100521,1616771453,1614711907,1708525210,1,-45,1134.95,310,5181,"Boulder, CO",c(-105.19323, 40.07457)
100525,1616115033,1614711920,1708391483,1,-55,315.3,7188,43,"Santa Cruz-Watsonville, CA",c(-122.03431, 36.952736)
100543,1616710086,1614711988,1708525161,1,-65,363.77,311,252,"Santa Rosa-Petaluma, CA",c(-122.889565, 38.485268)
100551,1616118656,1614712053,1708525184,1,-52,337.52,248,495,"San Francisco-Oakland-Fremont, CA",c(-122.02725, 37.737347)
100553,1628176530,1614712066,1708525109,1,-57,166.83,235,39,"Sacramento-Roseville-Folsom, CA",c(-121.3287, 38.540684)
100555,1617564226,1614712094,1708525176,1,-64,420.15,188,130,"Los Angeles-Long Beach-Anaheim, CA",c(-118.44063, 33.957664)
100585,1619921977,1614712449,1708525123,1,-58,11.37,222,31,"San Francisco-Oakland-Fremont, CA",c(-122.41281, 37.765152)
100595,1695174723,1614713620,1708525201,1,-54,920.65,312,8,"San Francisco-Oakland-Fremont, CA",c(-122.51172, 37.92245)
100601,1622418044,1614713647,1708525180,1,-50,85.78,670,349,"San Jose-Sunnyvale-Santa Clara, CA",c(-121.958565, 37.239918)
100605,1630335792,1614713657,1708525164,1,-64,92.2,226,70,"Sacramento-Roseville-Folsom, CA",c(-121.33101, 38.542503)
100607,1633010166,1614713666,1708525156,1,-56,1.63,302,54,"San Jose-Sunnyvale-Santa Clara, CA",c(-122.13483, 37.41268)
100609,1620779814,1614713668,1708525113,1,-66,427.55,218,25,"San Francisco-Oakland-Fremont, CA",c(-122.410034, 37.652386)
100619,1616112278,1614713708,1708525215,1,-44,171.9,290,178,"San Francisco-Oakland-Fremont, CA",c(-122.42816, 37.78577)
100621,1620832751,1614713711,1708525181,1,-59,362.92,918,662,"Seattle-Tacoma-Bellevue, WA",c(-122.14452, 47.54751)
100637,1614733796,1614720078,1708525208,0,-58,153.72,226,1739,"Medford, OR",c(-122.80091, 42.325264)
100663,1624816232,1614722883,1708525152,1,-52,42.13,464,100,"San Jose-Sunnyvale-Santa Clara, CA",c(-122.07847, 37.386623)
100667,1693792594,1614722904,1708525167,1,-66,233.57,224,27,"San Francisco-Oakland-Fremont, CA",c(-122.25741, 37.794613)
100669,1621231029,1614722913,1708525153,1,-52,617.1,308,27,"San Francisco-Oakland-Fremont, CA",c(-122.24087, 37.759933)
100673,1625856119,1614722939,1708525161,1,-48,58.5,415,30,"San Francisco-Oakland-Fremont, CA",c(-122.30774, 37.90493)
100675,1620495903,1614722946,1708525220,1,-49,171.85,833,51,"Sacramento-Roseville-Folsom, CA",c(-121.72201, 38.536716)
100685,1690047233,1614722997,1708525156,1,-39,201.53,319,66,"Sacramento-Roseville-Folsom, CA",c(-121.782074, 38.553364)
100691,1629770612,1614723023,1708525108,1,-51,367.65,283,262,"Sacramento-Roseville-Folsom, CA",c(-121.24256, 38.800728)
100693,1620421872,1614723031,1708525193,1,-63,645.83,246,613,"San Francisco-Oakland-Fremont, CA",c(-122.46597, 37.75095)
100697,1624898880,1614723059,1708525181,1,-54,41.53,460,1120,"Santa Rosa-Petaluma, CA",c(-122.703186, 38.528946)
100699,1682324025,1614723080,1708525210,1,-61,403.32,304,29,"Stockton-Lodi, CA",c(-121.46277, 37.74917)
100703,1621549177,1614723103,1708525173,1,-31,121.45,214,182,"San Jose-Sunnyvale-Santa Clara, CA",c(-122.00225, 37.32108)
100705,1620858468,1614723116,1708525161,1,-31,3.83,490,112,"San Francisco-Oakland-Fremont, CA",c(-122.034645, 37.926373)
100715,1656451518,1614723195,1708525192,1,-28,72.87,193,507,"Los Angeles-Long Beach-Anaheim, CA",c(-118.20404, 34.10719)
100723,1627542445,1614723226,1708525197,1,-37,396.28,418,168,"San Francisco-Oakland-Fremont, CA",c(-122.257744, 37.8482)
100729,1621218467,1614723256,1708525195,1,-48,3.87,274,255,"San Francisco-Oakland-Fremont, CA",c(-122.02966, 37.879536)
100735,1695332288,1614796929,1708525162,0,-62,17.83,254,23,"Sacramento-Roseville-Folsom, CA",c(-121.49362, 38.5822)
100743,1622771363,1614796949,1708525129,0,-51,714.95,452,1036,"Yakima, WA",c(-120.39639, 46.555664)
100745,1622854293,1614796956,1708525170,1,-68,500.77,261,113,"San Jose-Sunnyvale-Santa Clara, CA",c(-122.06254, 37.38302)
100747,1693524038,1614796961,1708525177,1,-82,19.87,272,42,"Sacramento-Roseville-Folsom, CA",c(-121.41672, 38.557858)
100749,1693523794,1614796967,1708525151,1,-62,558.15,236,23,"Sacramento-Roseville-Folsom, CA",c(-121.506676, 38.52214)
100753,1693524020,1614796977,1708525104,1,-73,134.92,233,22,"Sacramento-Roseville-Folsom, CA",c(-121.48514, 38.518284)
100755,1655408471,1614796991,1708525164,1,-43,1047.03,228,23,"Sacramento-Roseville-Folsom, CA",c(-121.49331, 38.58243)
100757,1693523951,1614796994,1708525104,1,-58,11.73,237,26,"Sacramento-Roseville-Folsom, CA",c(-121.499115, 38.596935)
100763,1658940450,1614797009,1708525186,1,-64,868.3,251,24,"Sacramento-Roseville-Folsom, CA",c(-121.4935, 38.581898)
100765,1693524065,1614797019,1708525115,0,-75,376.68,233,35,"Sacramento-Roseville-Folsom, CA",c(-121.49963, 38.593838)
100771,1630432677,1614797033,1708525207,0,-87,353.58,294,294,"Portland-Vancouver-Hillsboro, OR-WA",c(-122.54296, 45.518974)
100805,1633997431,1614804085,1708525200,0,-53,171.55,510,92,"San Francisco-Oakland-Fremont, CA",c(-122.544304, 37.990925)
100807,1693523638,1614804092,1708525109,1,-56,115.2,228,23,"Sacramento-Roseville-Folsom, CA",c(-121.484985, 38.52)
100813,1693523993,1614804205,1708525215,0,-68,16.97,249,19,"Sacramento-Roseville-Folsom, CA",c(-121.51071, 38.57033)
100831,1623208360,1614810092,1708525107,0,-57,303.68,287,1192,"Phoenix-Mesa-Chandler, AZ",c(-111.8964, 33.382957)
100833,1616092419,1614810104,1708525164,0,-78,597.63,258,223,"Portland-Vancouver-Hillsboro, OR-WA",c(-122.86322, 45.36162)
100865,1628882079,1614814562,1708525105,0,-62,1082.3,203,4777,"Salt Lake City-Murray, UT",c(-111.81041, 40.692505)
100871,1636492998,1614888829,1708525189,0,-79,4.97,2841,291,"Portland-Vancouver-Hillsboro, OR-WA",c(-122.55259, 45.52186)
100877,1631576038,1614888850,1708525194,0,-62,810.18,414,88,"Portland-Vancouver-Hillsboro, OR-WA",c(-122.5499, 45.555954)
100879,1622301580,1614888856,1708525157,0,-67,329.62,205,311,"San Francisco-Oakland-Fremont, CA",c(-122.53545, 37.925426)
100881,1623104155,1614888864,1708525133,0,-62,1037.83,1052,526,"Kennewick-Richland, WA",c(-119.24326, 46.20457)
100883,1622862883,1614888867,1708525183,1,-53,390.02,244,169,"San Jose-Sunnyvale-Santa Clara, CA",c(-122.00394, 37.327126)
100885,1631579161,1614888876,1708525184,0,-61,932.32,242,219,"Portland-Vancouver-Hillsboro, OR-WA",c(-122.57165, 45.47574)
